date,max_temp,min_temp,precip,snow,usgs_well,comments,,,
6/12/2001,34,17,0,0,39.44,,,,
6/13/2001,32,19,0,0,39.51,PM shower,,,
6/14/2001,32,18,0,0,39.59,,,,
6/15/2001,29,20,0.45,0,39.62,.04 inch (12:00PM)+.41 inch (PM Thunderstorm),,,
6/16/2001,29,20,0.45,0,39.65,PM Thunderstorm,,,
6/17/2001,30,17,0,0,39.7,,,,
6/18/2001,30.5,13,0,0,39.75,,,,
6/19/2001,32.5,14,0,0,39.79,,,,
6/20/2001,35,18,0.18,0,39.83,PM Thunderstorm,,,
6/21/2001,31,18,1,0,39.87,Late PM Thunderstorm+early AM Thunderstorm,,,
6/22/2001,28,18,2.18,0,39.87,Severe Thunderstorm w/ some hail - .72 inch (4:30)?,,,
6/23/2001,27,18,0.04,0,39.47,.04 inch (1:30 PM),,,
6/24/2001,28,11,0,0,37.91,,,,
6/25/2001,29.5,13,0,0,37.91,,,,
6/26/2001,,14,0,0,37.89,,,,
6/27/2001,31,,0,0,37.83,,,,
6/28/2001,33.5,16,0,0,37.81,,,,
6/29/2001,34,18,0.37,0,37.81,.35 inch (PM Thunderstorm)+.02 inch (overnight),,,
6/30/2001,34,20,0.32,0,37.83,.19 inch (PM Thunderstorm)+.13 inch (later PM Thunderstor?,,,
7/1/2001,32,20,0.2,0,37.87,PM Thunderstorm+Late PM Rain,,,
7/2/2001,25,11,0,0,37.95,Windy AM,,,
7/3/2001,28,10,0,0,38.02,,,,
7/4/2001,30,15,1.41,0,38.05,.01 inch (8:00 AM)+1.40 inch PM Thunderstorm,,,
7/5/2001,30.5,17,0.05,0,38.03,Late PM Thunderstorm,,,
7/6/2001,27,11,0,0,37.86,,,,
7/7/2001,30,,0,0,37.87,Min. T reset problem,,,
7/8/2001,33,17,0.54,0,37.87,Early AM Thunderstorm,,,
7/9/2001,32,16,0,0,37.89,,,,
7/10/2001,34,16,0.14,0,37.95,PM Thunderstorm - .12 inch (4:00 PM) + .02 inch (overnigh?,,,
7/11/2001,28.5,17,0,0,38.03,,,,
7/12/2001,28,12,0,0,38.12,,,,
7/13/2001,27.5,11,0,0,38.19,,,,
7/14/2001,28,10,0,0,38.27,,,,
7/15/2001,29,10,0,0,38.37,,,,
7/16/2001,31,13,0,0,38.44,,,,
7/17/2001,32,16,0,0,38.51,,,,
7/18/2001,26,21,0.77,0,38.56,.24 inch (8:00AM)+.52 inch (1:00PM)+.01 inch ,,,
7/19/2001,28,20,0,0,38.62,,,,
7/20/2001,28,15,0,0,38.69,,,,
7/21/2001,29,11,0,0,38.76,,,,
7/22/2001,31,11,0,0,38.82,,,,
7/23/2001,34,15,0,0,38.87,,,,
7/24/2001,35.5,19,0,0,38.92,,,,
7/25/2001,34,22,0.02,0,38.99,PM shower,,,
7/26/2001,30,22,0.42,0,39.05,.41 inch (2:00PM)+.01 inch  Thunderstorm,,,
7/27/2001,27,16,0,0,39.12,,,,
7/28/2001,25.5,13,0,0,39.18,,,,
7/29/2001,19,15,1.2,0,39.18,.68 inch (10:00 AM)+.52 inch  - All day rain,,,
7/30/2001,26,16,0.08,0,39.18,.08 inch (12:00 PM),,,
7/31/2001,28.5,16,0,0,39.23,,,,
8/1/2001,30,16,0,0,39.3,,,,
8/2/2001,,15,0,0,39.35,,,,
8/3/2001,31,,0,0,39.39,,,,
8/4/2001,31,18,0.09,0,39.44,.09 inch (9:15 AM) early AM rain,,,
8/5/2001,33,18,0,0,39.53,,,,
8/6/2001,35,20,0,0,39.57,,,,
8/7/2001,35,21,0,0,39.63,,,,
8/8/2001,36,20,0,0,39.7,,,,
8/9/2001,36,22,0,0,39.74,,,,
8/10/2001,34,22.5,0.04,0,39.81,PM Thunderstorm,,,
8/11/2001,33,22,0.49,0,39.86,PM Thunderstorm,,,
8/12/2001,29,22,0.46,0,39.89,PM Thunderstorm,,,
8/13/2001,30.5,20,0.48,0,39.93,.48 inch (4:00 PM),,,
8/14/2001,30.5,17,0,0,39.97,,,,
8/15/2001,31,12,0,0,40.04,,,,
8/16/2001,31,16,0,0,40.08,Windy PM,,,
8/17/2001,33,19,0.02,0,40.12,AM shower - .01 inch (9:00 AM) + .01 inch ,,,
8/18/2001,29,14,0,0,40.17,,,,
8/19/2001,30,18,0.73,0,40.24,Late PM Thunderstorm,,,
8/20/2001,30,17,0,0,40.27,,,,
8/21/2001,28.5,14,0,0,40.33,,,,
8/22/2001,31,12,0,0,40.38,,,,
8/23/2001,28,15,0.31,0,40.42,.02 inch (4:00 PM) + .29 inch  PM Thunderstorm,,,
8/24/2001,29,18,0,0,40.49,,,,
8/25/2001,30,15,0,0,40.54,,,,
8/26/2001,30.5,16,0.05,0,40.57,PM Thunderstorm,,,
8/27/2001,31,19,0,0,40.65,,,,
8/28/2001,32,18,0,0,40.69,,,,
8/29/2001,29,18,0,0,40.75,,,,
8/30/2001,31,19,0.05,0,40.8,.05 inch (7:30 AM) + Trace (PM Thunderstorm),,,
8/31/2001,32,18,0.02,0,40.83,.01 inch (4:00 PM) + .01 inch  PM Thunderstorm,,,
9/1/2001,28,20,0,0,40.87,,,,
9/2/2001,26,10,0,0,40.92,,,,
9/3/2001,28.5,12.5,0,0,40.96,,,,
9/4/2001,31,17,0,0,41,,,,
9/5/2001,28,12,0,0,41.06,,,,
9/6/2001,29.5,8,0,0,41.09,,,,
9/7/2001,30.5,11,0,0,41.12,,,,
9/8/2001,30.5,14,0,0,41.16,,,,
9/9/2001,31,14,0,0,41.2,,,,
9/10/2001,31,21,0.01,0,41.24,,,,
9/11/2001,,10,0,0,41.28,Missed readings,,,
9/12/2001,29,,0,0,41.34,Missed readings,,,
9/13/2001,28.5,9,0,0,41.38,,,,
9/14/2001,31,10,0.1,0,41.42,AM rain - Windy PM,,,
9/15/2001,22.5,2,0,0,41.47,Windy,,,
9/16/2001,25,3,0,0,41.5,,,,
9/17/2001,27.5,4,0,0,41.54,,,,
9/18/2001,29,,0,0,41.61,Min. T reset problem,,,
9/19/2001,28,10,0,0,41.66,,,,
9/20/2001,26,12,0.29,0,41.7,.02 inch (7:30 AM) + .01 inch (2:30 PM) + .26 inch  PM Thunder?,,,
9/21/2001,28,15,0,0,41.74,,,,
9/22/2001,29,12,0,0,41.79,,,,
9/23/2001,29,11,0,0,41.8,,,,
9/24/2001,24,15,1.03,0,41.84,.11 inch (4:00 PM) + PM Thunderstorm,,,
9/25/2001,19,13,0,0,41.85,,,,
9/26/2001,20.5,4,0,0,41.89,,,,
9/27/2001,20,6,0.03,0,41.93,PM shower,,,
9/28/2001,19,5,0,0,41.97,Windy all day,,,
9/29/2001,20,5,0,0,42.03,Windy all day,,,
9/30/2001,19,1,0,0,42.07,Windy,,,
10/1/2001,24,2,0,0,42.12,,,,
10/2/2001,28,6,0,0,42.16,,,,
10/3/2001,,8,0,0,42.18,,,,
10/4/2001,30,,0,0,42.23,,,,
10/5/2001,29,8,0,0,42.24,,,,
10/6/2001,17,7,0.06,0,42.3,AM rain, windy all day,,
10/7/2001,14.5,0,0,0,42.35,,,,
10/8/2001,15,-3,0,0,42.39,Windy all day - Frost,,,
10/9/2001,19,-5,0,0,42.43,Frost,,,
10/10/2001,16,-1,0,0,42.46,,,,
10/11/2001,27,5,0,0,42.51,,,,
10/12/2001,26,7,0,0,42.55,,,,
10/13/2001,29,9,0,0,42.6,,,,
10/14/2001,29,16,0.44,0,42.64,AM drizzle - PM rain,,,
10/15/2001,23,7,0,0,42.68,,,,
10/16/2001,21,2,0.2,0,42.73,windy all day - PM rain,,,
10/17/2001,14.5,3,0,0,42.77,Windy all day,,,
10/18/2001,17,-0.5,0,0,42.78,,,,
10/19/2001,21,-1,0,0,42.84,,,,
10/20/2001,25.5,-1,0,0,42.9,,,,
10/21/2001,28,4,0,0,42.94,,,,
10/22/2001,28,9,0,0,42.99,,,,
10/23/2001,28,7,0,0,43.2,,,,
10/24/2001,31,13,0,0,43.2,,,,
10/25/2001,22,16,0,0,43.28,WINDY ALL DAY,,,
10/26/2001,14,7,0,0,43.33,,,,
10/27/2001,10,4,0.01,0,43.33,,,,
10/28/2001,11,2.5,0,0,43.34,,,,
10/29/2001,18.5,-6,0,0,43.4,FROST,,,
10/30/2001,19.5,0,0,0,43.41,,,,
10/31/2001,20,3,0,0,43.46,,,,
11/1/2001,25,2,0,0,43.48,,,,
11/2/2001,28,8,0,0,43.53,,,,
11/3/2001,23,16,0.01,0,43.56,AM shower,,,
11/4/2001,22.5,0,0,0,43.6,Windy PM,,,
11/5/2001,13.5,4,0,0,43.65,,,,
11/6/2001,16,-2,0,0,43.7,,,,
11/7/2001,22,0,0,0,43.75,,,,
11/8/2001,24,3,0,0,43.82,,,,
11/9/2001,15,-4,0,0,43.85,,,,
11/10/2001,21.5,-4,0,0,43.91,,,,
11/11/2001,21.5,-9,0,0,43.93,,,,
11/12/2001,12,-6,0,0,43.94,,,,
11/13/2001,16,-7,0,0,43.99,,,,
11/14/2001,21,-3,0,0,44.05,,,,
11/15/2001,23,0,0,0,44.07,,,,
11/16/2001,24,1,0,0,44.11,,,,
11/17/2001,16.5,2,0,0,44.12,,,,
11/18/2001,18,-2.5,0,0,44.12,,,,
11/19/2001,23.5,-1,0,0,44.16,,,,
11/20/2001,10,6,0,0,44.18,,,,
11/21/2001,12,-6,0,0,44.19,,,,
11/22/2001,18,-7,0,0,44.19,,,,
11/23/2001,27,-3,0,0,44.19,,,,
11/24/2001,19,2.5,0.16,0,44.2,.06 inch (10:00 AM) + .10 inch  (overnight),,,
11/25/2001,20,8,1,0,44.2,Windy AM, Light rain all day, PM Thunderstorm,
11/26/2001,16,8,0,0,44.2,,,,
11/27/2001,14,5,0.03,0,44.27,,,,
11/28/2001,21,7,0,0,44.29,,,,
11/29/2001,20,8,0.01,0,44.29,,,,
11/30/2001,22,12,0.03,0,44.34,,,,
12/1/2001,21,6.5,0.01,0,44.35,Heavy dew,,,
12/2/2001,12,1,0.01,0,44.35,Heavy dew,,,
12/3/2001,18,-4.5,0,0,44.39,,,,
12/4/2001,,-2,0,0,44.4,Missed reading,,,
12/5/2001,28,3,0,0,44.45,,,,
12/6/2001,,,0,0,44.45,Missed reading,,,
12/7/2001,23,,0,0,44.46,Missed reading,,,
12/8/2001,8,4,0.42,0,44.51,.12 inch (10:00 AM) + .40 inch  light rain all day,,,
12/9/2001,11,4,0,0,44.51,,,,
12/10/2001,7.5,-6,0,0,44.52,,,,
12/11/2001,11,0,0.33,0,44.52,,,,
12/12/2001,10,0,0.02,0,44.52,PM shower,,,
12/13/2001,17,3,0,0,44.53,,,,
12/14/2001,18,8,0.12,0,44.59,.10 inch (8:30 AM) + .02 inch (5:00 PM),,,
12/15/2001,11,7,0,0,44.59,,,,
12/16/2001,9,-4,0,0,44.59,,,,
12/17/2001,16,3,0.13,0,44.62,,,,
12/18/2001,11,3,0,0,44.65,Windy,,,
12/19/2001,13,-3,0,0,44.65,,,,
12/20/2001,2,-8.5,0,0,44.68,Windy,,,
12/21/2001,6,-1,0,0,44.69,,,,
12/22/2001,8,-9,0,0,44.69,,,,
12/23/2001,10.5,-7,0.24,0,44.69,PM rain,,,
12/24/2001,7,-3,0,0,44.72,,,,
12/25/2001,3,-10,0,0,44.73,,,,
12/26/2001,3.5,-8,0,0,44.75,,,,
12/27/2001,7,-9,0,0,44.76,,,,
12/28/2001,9,-10,0,0,44.76,,,,
12/29/2001,6,-16,0,0,44.79,,,,
12/30/2001,-0.5,-8,0,0,44.84,,,,
12/31/2001,2.5,-12,0,0,44.85,,,,
1/1/2002,0,-13,0,0,44.85,,,,
1/2/2002,2,-13,0,0,44.85,,,,
1/3/2002,2,-7,0,0,44.93,,,,
1/4/2002,6,-7,0,0,44.93,,,,
1/5/2002,8,-9,0,0,44.93,,,,
1/6/2002,3,-5,0.55,2,44.89,Rain - Freezing Rain - Snow,,,
1/7/2002,3,-2,0,0,44.8,,,,
1/8/2002,5,-5,0,0,44.68,,,,
1/9/2002,12,-6,0,0,44.68,,,,
1/10/2002,18,0,0,0,44.7,<50% Snow Cover,,,
1/11/2002,9,5,0.2,0,44.7,,,,
1/12/2002,12,-4,0,0,44.62,,,,
1/13/2002,8.5,1,0,0,44.56,,,,
1/14/2002,13.5,-3.5,0,0,44.48,,,,
1/15/2002,11,-2,0,0,44.44,,,,
1/16/2002,5.5,-3,0,0,44.44,,,,
1/17/2002,13,-3,0,0,44.44,,,,
1/18/2002,6.5,-1,0,0,44.44,,,,
1/19/2002,0,-6,0.26,2.5,44.52,.25 inch [.02 inch melt]+1.75 inch [.13 inch melt]+.5 inch [.11 inch melt],,,
1/20/2002,7,-7,0,0,44.6,,,,
1/21/2002,11.5,-5,0,0,44.65,Sleet, Rain,,
1/22/2002,15,-3,0,0,44.66,,,,
1/23/2002,16.5,2.5,0.01,0,44.66,.01 inch (7:30 AM),,,
1/24/2002,16,5,0.15,0,44.65,.01 inch (7:30 AM) + .14 inch (1:00 PM) + Trace,,,
1/25/2002,10,2,0,0,44.61,Windy AM,,,
1/26/2002,18,-8,0,0,44.64,,,,
1/27/2002,22,-5,0,0,44.66,,,,
1/28/2002,22,-2,0,0,44.74,,,,
1/29/2002,24,0,0,0,44.74,,,,
1/30/2002,20,7,0,0,44.74,,,,
1/31/2002,13,9,0.42,0,44.71,.41 inch (7:30 AM) + .01 inch  (4:00 PM),,,
2/1/2002,24,6,0.01,0,44.69,High Wind Gusts,,,
2/2/2002,6,-1,0,0,44.67,,,,
2/3/2002,7,-7,0,0,44.68,,,,
2/4/2002,5,-3.5,0.01,0,44.77,Snow Showers (ground white briefly),,,
2/5/2002,5,-9,0,0,44.81,Windy,,,
2/6/2002,9.5,-8,0,0,44.81,,,,
2/7/2002,7,-1,0.16,0,44.84,.15 inch (7:30) + .01 inch ,,,
2/8/2002,18.5,-1,0,0,44.88,,,,
2/9/2002,14,-4,0,0,44.91,,,,
2/10/2002,12,4,0.07,0,44.94,PM rain,,,
2/11/2002,5.5,0,0,0,45,,,,
2/12/2002,16,-8,0,0,45.03,,,,
2/13/2002,6,-3,0.01,0,45.04,AM Snow flurries - Windy All Day,,,
2/14/2002,10,-12,0,0,45.05,,,,
2/15/2002,14,-5,0,0,45.05,Windy All Day,,,
2/16/2002,15.5,-3,0,0,45.1,Windy All Day,,,
2/17/2002,6,0,0.05,0.5,45.12,AM Snow Squall -.5 inch [.05 inch ],,,
2/18/2002,10,-7,0,0,45.13,,,,
2/19/2002,12,-10,0,0,45.14,,,,
2/20/2002,18,2.5,0,0,45.14,Windy PM,,,
2/21/2002,18.5,5,0,0,45.14,,,,
2/22/2002,9,5,0,0,45.15,,,,
2/23/2002,9,-3,0,0,45.15,,,,
2/24/2002,14,-10,0,0,45.19,,,,
2/25/2002,19,-5,0,0,45.19,,,,
2/26/2002,22,-2,0.01,0,45.26,PM Thunderstorm,,,
2/27/2002,2,-3,0,0,45.27,Windy all day,,,
2/28/2002,5,-6,0,0,45.28,Windy all day,,,
3/1/2002,13,-11,0,0,45.29,.83 inch  Stone Cottage,,,
3/2/2002,8,-3,0.72,0,45.29,.71 inch  Station Site,,,
3/3/2002,21,-2,0,0,45.29,.73 inch  Station Site,,,
3/4/2002,0,-6,0,0,45.18,,,,
3/5/2002,10,-13.5,0,0,45.2,Windy all day,,,
3/6/2002,20,-5,0,0,45.24,Windy all day,,,
3/7/2002,21.5,0,0,0,45.25,,,,
3/8/2002,24,-0.5,0,0,45.25,Windy all day,,,
3/9/2002,21,4,0.01,0,45.29,Windy all day - High late PM winds,,,
3/10/2002,8.5,1,0,0,45.33,Windy all day,,,
3/11/2002,10,-5,0,0,45.34,,,,
3/12/2002,14,2.5,0.1,0,45.34,.10 inch (9:00 PM),,,
3/13/2002,10.5,3,0.36,0,45.34,.18 inch (7:30 AM) + .17 inch (4:00 PM) + .01 inch  (overnight),,,
3/14/2002,22,7,0,0,45.34,,,,
3/15/2002,28,7.5,0,0,45.32,,,,
3/16/2002,20.5,11,0.02,0,45.32,.01 inch (7:30 AM) + .02 inch  (6:30 PM),,,
3/17/2002,5.5,1.5,0.37,0,45.35,.02 inch (7:30 AM) + .17 inch (3:30 PM) + .18 inch (overnight),,,
3/18/2002,10,2,0.01,0,45.35,.01 inch (4:00 PM),,,
3/19/2002,12.5,3.5,1.03,0,45.3,Rain ~ 5:00 PM - overnight,,,
3/20/2002,12.5,4.5,0.08,0,45.29,.08 inch (4:00 PM),,,
3/21/2002,19,1,0,0,44.82,Late PM HIGH WINDS (station blown over),,,
3/22/2002,2,-7,0,0,44.31,AM Snow flurries,,,
3/23/2002,15,-6,0,0,44.41,,,,
3/24/2002,18,-5,0,0,44.48,,,,
3/25/2002,16.5,1.5,0,0,44.58,,,,
3/26/2002,9,4,0.53,0,44.69,Late PM Thunderstorm,,,
3/27/2002,9,3,0,0,44.69,Windy all day,,,
3/28/2002,14.5,-5,0,0,44.66,,,,
3/29/2002,23,2,0,0,44.7,,,,
3/30/2002,23,7,0,0,44.74,,,,
3/31/2002,12,8,0.44,0,44.78,.09 inch (8:45) + .26 inch (4:00 PM) + .09 inch  (overnight),,,
4/1/2002,15.5,5,0,0,44.78,,,,
4/2/2002,24.5,1.5,0,0,44.78,,,,
4/3/2002,22,10,0.01,0,44.82,,,,
4/4/2002,12,-3,0,0,44.86,,,,
4/5/2002,12,-5,0,0,44.91,,,,
4/6/2002,9,-3,0,0,44.94,,,,
4/7/2002,15,-7.5,0,0,44.96,,,,
4/8/2002,24,4,0,0,45.03,,,,
4/9/2002,22,8.5,0.21,0,45.05,.12 inch (4:00 PM) + .09 inch  (overnight),,,
4/10/2002,19.5,8,0,0,45.06,,,,
4/11/2002,22,-1,0,0,45.1,,,,
4/12/2002,21,3,0.01,0,45.11,,,,
4/13/2002,22,3,0.21,0,45.14,.01 inch (8:00 AM) + .10 inch  (12:30 PM) + .10 inch  (overnight),,,
4/14/2002,29,10,0.29,0,45.16,PM Thunderstorm,,,
4/15/2002,29,15,0.03,0,45.17,,,,
4/16/2002,34,13,0,0,45.17,,,,
4/17/2002,34,13,0,0,45.17,,,,
4/18/2002,31,15,0,0,45.18,,,,
4/19/2002,31,15,0.7,0,45.23,Thunderstorm + High Winds mid day + late PM?,,,
4/20/2002,27,15,0.16,0,45.23,mid day Thunderstorm,,,
4/21/2002,14,13,0.85,0,45.12,Rain on/off all day, Heavy late PM rain,,
4/22/2002,20,6,0.01,0,44.99,,,,
4/23/2002,13,2,0,0,44.37,,,,
4/24/2002,20,-2,0,0,44.19,,,,
4/25/2002,18,10,0.06,0,44.26,.05 inch (7:30 AM) + .01 inch  High PM winds,,,
4/26/2002,20,6.5,0,0,44.35,,,,
4/27/2002,19,0,0,0,44.46,,,,
4/28/2002,27,8,1.52,0,44.47,1.10 inch (9:30 AM) + .42 inch  PM Thunderstorm,,,
4/29/2002,14,10,0,0,43.82,,,,
4/30/2002,24,4,0,0,43.78,,,,
5/1/2002,23.5,5,0,0,43.99,,,,
5/2/2002,30.5,9,0.94,0,,.88 inch (8:00) + .06 inch  Early AM Thunderstorm + downpour,,,
5/3/2002,19,11,0,0,,,,,
5/4/2002,18.5,-0.5,0.17,0,43.87,PM shower,,,
5/5/2002,23.5,5,0,0,44.02,,,,
5/6/2002,25.5,6,0.03,0,44.08,PM shower,,,
5/7/2002,25,11,0.27,0,44.13,.15 inch (1:00 PM) + .12 inch  AM + PM Thunderstorms,,,
5/8/2002,25,12,0.08,0,44.16,PM shower,,,
5/9/2002,24,16,0.52,0,44.19,.31 inch (3:00 PM) + .21 inch  (5:30 PM),,,
5/10/2002,25.5,14,0,0,44.13,,,,
5/11/2002,24,5.5,0,0,44.08,,,,
5/12/2002,29.5,5.5,0.03,0,44.12,PM shower,,,
5/13/2002,29,14.5,0.23,0,44.15,.23 inch (2:00) PM Thunderstorm,,,
5/14/2002,18,8,0,0,44.19,,,,
5/15/2002,23,8,0,0,44.23,,,,
5/16/2002,30,4,0,0,44.27,,,,
5/17/2002,25,10,0,0,44.31,,,,
5/18/2002,15,9,0.86,0,44.31,early AM rain,,,
5/19/2002,15,2,0,0,44.12,,,,
5/20/2002,16,-1,0,0,44.16,Scattered Frost,,,
5/21/2002,15,2.5,0,0,44.23,,,,
5/22/2002,21,-2,0,0,44.28,,,,
5/23/2002,26.5,2,0,0,44.31,,,,
5/24/2002,31,6,0,0,44.36,,,,
5/25/2002,27,13,0.02,0,44.4,Early AM rain,,,
5/26/2002,30,14,0.5,0,44.43,PM Thunderstorms,,,
5/27/2002,27.5,16,0.08,0,44.45,,,,
5/28/2002,26.5,15,0.01,0,44.47,,,,
5/29/2002,29,15,0,0,44.51,,,,
5/30/2002,30,14,0,0,44.54,,,,
5/31/2002,34.5,16,0.08,0,44.58,Late PM shower,,,
6/1/2002,32,20,0,0,44.6,,,,
6/2/2002,28,15,0,0,44.63,,,,
6/3/2002,25,9,0,0,44.65,,,,
6/4/2002,30,15,0.17,0,44.68,early AM Thunderstorm,,,
6/5/2002,35,15,1.66,0,44.69,PM Thunderstorm,,,
6/6/2002,30.5,19,0.09,0,44.6,PM Thunderstorm - HIGH WINDS,,,
6/7/2002,24.5,15,0,0,44.03,,,,
6/8/2002,26,9,0,0,44.11,,,,
6/9/2002,32,11,0,0,44.17,,,,
6/10/2002,32.5,16,0,0,44.22,,,,
6/11/2002,35,18,0,0,44.27,,,,
6/12/2002,32,18,0,0,44.31,,,,
6/13/2002,28,20,1.1,0,44.34,.02 inch  early AM + .51 inch (2:00 PM) Thunderstorm + .57 inch ,,,
6/14/2002,25,18,0.18,0,44.34,.18 inch  (2:30 PM) Thunderstorm,,,
6/15/2002,25,15,0.57,0,44.14,.57 inch  early AM Thunderstorm,,,
6/16/2002,27,14,0,0,43.72,,,,
6/17/2002,28,10,0,0,43.9,,,,
6/18/2002,30,10,0.03,0,44.01,.02 inch (5:00 PM) + .01 inch ,,,
6/19/2002,27.5,14,0,0,44.06,AM Thunderstorm,,,
6/20/2002,29.5,14,0,0,44.11,,,,
6/21/2002,30,12,0,0,44.14,,,,
6/22/2002,30.5,11,0,0,44.19,,,,
6/23/2002,33,14,0,0,44.23,,,,
6/24/2002,35,17,0,0,44.25,,,,
6/25/2002,35,18,0,0,44.28,,,,
6/26/2002,34,20,0.13,0,44.31,.13 inch (5:00 PM) PM Thunderstorm,,,
6/27/2002,33.5,21,0.06,0,44.34,PM shower,,,
6/28/2002,30,19.5,0.03,0,44.37,PM shower,,,
6/29/2002,30.5,16,0,0,44.4,,,,
6/30/2002,32,14,0,0,44.44,,,,
7/1/2002,34,18,0,0,44.48,,,,
7/2/2002,34,20,0,0,44.5,,,,
7/3/2002,37,22,0,0,44.52,,,,
7/4/2002,38,20,0,0,44.54,,,,
7/5/2002,33.5,22,0.01,0,44.56,AM Thunderstorm,,,
7/6/2002,30,12,0,0,44.58,,,,
7/7/2002,30,12,0,0,44.59,,,,
7/8/2002,34,12,0,0,44.59,,,,
7/9/2002,37,22,0.06,0,44.61,PM Thunderstorm,,,
7/10/2002,29,23,0.08,0,44.61,.08 inch (3:45 PM),,,
7/11/2002,26.5,15,0,0,44.63,,,,
7/12/2002,29.5,8,0,0,44.64,,,,
7/13/2002,28,14,0.01,0,44.66,,,,
7/14/2002,24,17,2.29,0,44.67,2.25 inch  (9:00 AM) + .04 inch ,,,
7/15/2002,32.5,18,0,0,44.19,,,,
7/16/2002,34,17,0,0,44.18,,,,
7/17/2002,35,16,0,0,44.25,,,,
7/18/2002,33,20,0.05,0,44.33,PM Thunderstorm,,,
7/19/2002,32.5,20.5,0.03,0,44.4,PM Thunderstorm,,,
7/20/2002,32,20,0,0,44.47,,,,
7/21/2002,34,19,0,0,44.51,,,,
7/22/2002,35,21,0,0,44.54,,,,
7/23/2002,35.5,22,0.8,0,44.57,PM Thunderstorm,,,
7/24/2002,26.5,20,0.02,0,44.55,.01 inch  Mid day shower + .01 inch ,,,
7/25/2002,24,20,0.01,0,44.5,PM shower,,,
7/26/2002,25,18,0.56,0,44.51,.40 inch  (7:30 AM) + .14 inch  (2:30 PM) + .01 inch ,,,
7/27/2002,31.5,18,0.14,0,44.46,PM Thunderstorm,,,
7/28/2002,37,20,0,0,44.44,,,,
7/29/2002,36,23,0,0,44.5,,,,
7/30/2002,33,22,0,0,44.56,,,,
7/31/2002,34.5,20,0,0,44.6,,,,
8/1/2002,35,20,0,0,44.63,,,,
8/2/2002,37,19.5,0,0,44.65,,,,
8/3/2002,36,20,0.11,0,44.67,PM Thunderstorm,,,
8/4/2002,36,18,0,0,44.69,,,,
8/5/2002,35.5,19,0.22,0,44.72,.13 inch (4:30 PM) + .09 inch  PM Thunderstorm,,,
8/6/2002,27,19.5,0,0,44.73,Windy AM,,,
8/7/2002,27.5,9,0,0,44.76,,,,
8/8/2002,28,9,0,0,44.79,,,,
8/9/2002,30,10,0,0,44.82,,,,
8/10/2002,33.5,10.5,0,0,44.85,,,,
8/11/2002,35,15.5,0,0,44.85,,,,
8/12/2002,36.5,18,0,0,44.87,,,,
8/13/2002,35,18,0,0,44.89,,,,
8/14/2002,37,19,0,0,44.92,,,,
8/15/2002,35,18,0.08,0,44.95,PM Thunderstorm,,,
8/16/2002,33,21,0,0,44.97,,,,
8/17/2002,33.5,22,0,0,44.99,,,,
8/18/2002,35,21,0,0,45.02,,,,
8/19/2002,35,18,0,0,45.04,,,,
8/20/2002,33,21,0,0,45.06,Windy,,,
8/21/2002,33,15,0,0,45.09,,,,
8/22/2002,36,18,0,0,45.11,,,,
8/23/2002,33.5,21,0,0,45.15,Mid day shower,,,
8/24/2002,34,22,0.05,0,45.19,Early AM shower,,,
8/25/2002,30.5,18,0,0,45.22,,,,
8/26/2002,29,15,0,0,45.24,,,,
8/27/2002,29,16,0,0,45.27,,,,
8/28/2002,20,17,1.39,0,45.3,.03 inch (7:30AM)+.21 inch (1:00PM)+.35 inch (4:00PM)+.80 inch ?,,,
8/29/2002,21,14,0.03,0,45.27,.03 inch (5:00 PM),,,
8/30/2002,23,14.5,0,0,45.16,,,,
8/31/2002,25.5,13,0,0,45.23,,,,
9/1/2002,19.5,15,0.26,0,45.28,.09 inch (9:00 AM) + .17 inch ,,,
9/2/2002,25.5,15,0.01,0,45.31,.01 inch  (overnight),,,
9/3/2002,34,14,0,0,45.35,,,,
9/4/2002,33,15.5,0,0,45.39,,,,
9/5/2002,29.5,12,0,0,45.41,,,,
9/6/2002,27.5,12,0,0,45.43,,,,
9/7/2002,29,9,0,0,45.46,,,,
9/8/2002,30,9,0,0,45.48,,,,
9/9/2002,31.5,8,0,0,45.5,,,,
9/10/2002,34,10.5,0,0,45.51,,,,
9/11/2002,26.5,15,0,0,45.52,WINDY ALL DAY,,,
9/12/2002,26.5,8.5,0,0,45.54,,,,
9/13/2002,32,7.5,0,0,45.55,,,,
9/14/2002,30,10.5,0,0,45.56,,,,
9/15/2002,25.5,18,0.21,0,45.58,Trace (9:30 AM) + .21 inch ,,,
9/16/2002,29,19,0.01,0,45.59,,,,
9/17/2002,30,12,0,0,45.62,,,,
9/18/2002,30,12,0,0,45.63,,,,
9/19/2002,30,13,0,0,45.64,,,,
9/20/2002,32.5,16,0,0,45.65,Windy,,,
9/21/2002,29.5,18,0.93,0,45.66,PM rain,,,
9/22/2002,27,20.5,0.83,0,45.63,PM rain,,,
9/23/2002,23.5,15,0,0,45.58,,,,
9/24/2002,25,6,0,0,45.42,,,,
9/25/2002,23,8,0.01,0,45.49,,,,
9/26/2002,17.5,10,2.02,0,45.52,.02 inch (7:30AM)+.29 inch (1:00PM)+.44 inch (4:00PM)+.27 inch ?,,,
9/27/2002,28,14,0.27,0,45.11,.02 inch (1:00PM) Windy PM + .25 inch  PM rain,,,
9/28/2002,25,14,0,0,44.43,,,,
9/29/2002,23.5,9,0.01,0,44.42,,,,
